lemma,adv,bedzie:pl:pri:imperf,bedzie:pl:sec:imperf,bedzie:pl:ter:imperf,bedzie:sg:pri:imperf,bedzie:sg:sec:imperf,bedzie:sg:ter:imperf,fin:pl:pri:imperf,fin:pl:pri:imperf.perf,fin:pl:pri:perf,fin:pl:sec:imperf,fin:pl:sec:imperf.perf,fin:pl:sec:perf,fin:pl:ter:imperf,fin:pl:ter:imperf.perf,fin:pl:ter:perf,fin:sg:pri:imperf,fin:sg:pri:imperf.perf,fin:sg:pri:perf,fin:sg:sec:imperf,fin:sg:sec:imperf.perf,fin:sg:sec:perf,fin:sg:ter:imperf,fin:sg:ter:imperf.perf,fin:sg:ter:perf,impt:pl:pri:imperf,impt:pl:pri:imperf.perf,impt:pl:pri:perf,impt:pl:sec:imperf,impt:pl:sec:imperf.perf,impt:pl:sec:perf,impt:sg:sec:imperf,impt:sg:sec:imperf.perf,impt:sg:sec:perf,inf:imperf,inf:imperf.perf,inf:perf,num:comp,num:pl:acc:m1:rec,num:pl:dat.loc:n1.p1.p2:congr.rec,num:pl:dat:m1.m2.m3.n2.f:congr,num:pl:gen.dat.inst.loc:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:gen.dat.inst.loc:m1.m2.m3.f.n2:congr,num:pl:gen.dat.loc:m1.m2.m3.n2.f:congr,num:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:gen.loc:m1.m2.m3.n2.f:congr,num:pl:gen:n1.p1.p2:rec,num:pl:inst:f:congr,num:pl:inst:m1.m2.m3.f.n1.n2.p1.p2:congr,num:pl:inst:m1.m2.m3.f.n2:congr,num:pl:inst:m1.m2.m3.n2.f:congr,num:pl:inst:m1.m2.m3.n2:congr,num:pl:inst:n1.p1.p2:rec,num:pl:nom.acc.voc:f:congr,num:pl:nom.acc.voc:m1:rec,num:pl:nom.acc.voc:m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.acc.voc:m2.m3.f.n2:rec,num:pl:nom.acc.voc:m2.m3.n2.f:congr,num:pl:nom.acc.voc:m2.m3.n2:congr,num:pl:nom.acc.voc:n1.p1.p2:rec,num:pl:nom.acc:m1.m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.gen.dat.inst.acc.loc.voc:m1.m2.m3.f.n1.n2.p1.p2:rec,num:pl:nom.voc:m1:congr,num:pl:nom.voc:m1:rec,num:sg:nom.gen.dat.inst.acc.loc.voc:f:rec,num:sg:nom.gen.dat.inst.acc.loc.voc:m1.m2.m3.n1.n2:rec,pant:perf,pcon:imperf,praet:pl:m1.p1:imperf,praet:pl:m1.p1:imperf.perf,praet:pl:m1.p1:perf,praet:pl:m2.m3.f.n1.n2.p2.p3:imperf,praet:pl:m2.m3.f.n1.n2.p2.p3:imperf.perf,praet:pl:m2.m3.f.n1.n2.p2.p3:perf,praet:sg:f:imperf,praet:sg:f:imperf.perf,praet:sg:f:perf,praet:sg:m1.m2.m3:imperf,praet:sg:m1.m2.m3:imperf.perf,praet:sg:m1.m2.m3:imperf:agl,praet:sg:m1.m2.m3:perf,praet:sg:m1.m2.m3:perf:agl,praet:sg:n1.n2:imperf,praet:sg:n1.n2:imperf.perf,praet:sg:n1.n2:perf,pred,winien:pl:m1.p1:imperf,winien:pl:m2.m3.f.n1.n2.p2.p3:imperf,winien:sg:f:imperf,winien:sg:m1.m2.m3:imperf,winien:sg:n1.n2:imperf
akomodować,,,,,,,,,akomodujemy,,,akomodujecie,,,akomodują,,,akomoduję,,,akomodujesz,,,akomoduje,,,akomodujmy,,,akomodujcie,,,akomoduj,,,akomodować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akomodowawszy,akomodując,,akomodowali,,,akomodowały,,,akomodowała,,,akomodował,,,,,akomodowało,,,,,,,
akompaniować,,,,,,,,akompaniujemy,,,akompaniujecie,,,akompaniują,,,akompaniuję,,,akompaniujesz,,,akompaniuje,,,akompaniujmy,,,akompaniujcie,,,akompaniuj,,,akompaniować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akompaniując,akompaniowali,,,akompaniowały,,,akompaniowała,,,akompaniował,,,,,akompaniowało,,,,,,,,
akredytować,,,,,,,,,akredytujemy,,,akredytujecie,,,akredytują,,,akredytuję,,,akredytujesz,,,akredytuje,,,akredytujmy,,,akredytujcie,,,akredytuj,,,akredytować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akredytowawszy,akredytując,,akredytowali,,,akredytowały,,,akredytowała,,,akredytował,,,,,akredytowało,,,,,,,
aksamicić,,,,,,,,aksamicimy,,,aksamicicie,,,aksamicą,,,aksamicę,,,aksamicisz,,,aksamici,,,aksamićmy,,,aksamićcie,,,aksamić,,,aksamicić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aksamicąc,aksamicili,,,aksamiciły,,,aksamiciła,,,aksamicił,,,,,aksamiciło,,,,,,,,
aktorować,,,,,,,,aktorujemy,,,aktorujecie,,,aktorują,,,aktoruję,,,aktorujesz,,,aktoruje,,,aktorujmy,,,aktorujcie,,,aktoruj,,,aktorować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aktorując,aktorowali,,,aktorowały,,,aktorowała,,,aktorował,,,,,aktorowało,,,,,,,,
aktualizować,,,,,,,,aktualizujemy,,,aktualizujecie,,,aktualizują,,,aktualizuję,,,aktualizujesz,,,aktualizuje,,,aktualizujmy,,,aktualizujcie,,,aktualizuj,,,aktualizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aktualizując,aktualizowali,,,aktualizowały,,,aktualizowała,,,aktualizował,,,,,aktualizowało,,,,,,,,
aktykować,,,,,,,,,aktykujemy,,,aktykujecie,,,aktykują,,,aktykuję,,,aktykujesz,,,aktykuje,,,aktykujmy,,,aktykujcie,,,aktykuj,,,aktykować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aktykowawszy,aktykując,,aktykowali,,,aktykowały,,,aktykowała,,,aktykował,,,,,aktykowało,,,,,,,
aktywizować,,,,,,,,aktywizujemy,,,aktywizujecie,,,aktywizują,,,aktywizuję,,,aktywizujesz,,,aktywizuje,,,aktywizujmy,,,aktywizujcie,,,aktywizuj,,,aktywizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aktywizując,aktywizowali,,,aktywizowały,,,aktywizowała,,,aktywizował,,,,,aktywizowało,,,,,,,,
aktywować,,,,,,,,,aktywujemy,,,aktywujecie,,,aktywują,,,aktywuję,,,aktywujesz,,,aktywuje,,,aktywujmy,,,aktywujcie,,,aktywuj,,,aktywować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aktywowawszy,aktywując,,aktywowali,,,aktywowały,,,aktywowała,,,aktywował,,,,,aktywowało,,,,,,,
akumulować,,,,,,,,akumulujemy,,,akumulujecie,,,akumulują,,,akumuluję,,,akumulujesz,,,akumuluje,,,akumulujmy,,,akumulujcie,,,akumuluj,,,akumulować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akumulując,akumulowali,,,akumulowały,,,akumulowała,,,akumulował,,,,,akumulowało,,,,,,,,
akurat,akurat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akwirować,,,,,,,,akwirujemy,,,akwirujecie,,,akwirują,,,akwiruję,,,akwirujesz,,,akwiruje,,,akwirujmy,,,akwirujcie,,,akwiruj,,,akwirować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,akwirując,akwirowali,,,akwirowały,,,akwirowała,,,akwirował,,,,,akwirowało,,,,,,,,
alarmować,,,,,,,,alarmujemy,,,alarmujecie,,,alarmują,,,alarmuję,,,alarmujesz,,,alarmuje,,,alarmujmy,,,alarmujcie,,,alarmuj,,,alarmować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alarmując,alarmowali,,,alarmowały,,,alarmowała,,,alarmował,,,,,alarmowało,,,,,,,,
alegoryzować,,,,,,,,alegoryzujemy,,,alegoryzujecie,,,alegoryzują,,,alegoryzuję,,,alegoryzujesz,,,alegoryzuje,,,alegoryzujmy,,,alegoryzujcie,,,alegoryzuj,,,alegoryzować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alegoryzując,alegoryzowali,,,alegoryzowały,,,alegoryzowała,,,alegoryzował,,,,,alegoryzowało,,,,,,,,
alegować,,,,,,,,alegujemy,,,alegujecie,,,alegują,,,aleguję,,,alegujesz,,,aleguje,,,alegujmy,,,alegujcie,,,aleguj,,,alegować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alegując,alegowali,,,alegowały,,,alegowała,,,alegował,,,,,alegowało,,,,,,,,
alembikować,,,,,,,,alembikujemy,,,alembikujecie,,,alembikują,,,alembikuję,,,alembikujesz,,,alembikuje,,,alembikujmy,,,alembikujcie,,,alembikuj,,,alembikować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alembikując,alembikowali,,,alembikowały,,,alembikowała,,,alembikował,,,,,alembikowało,,,,,,,,
alergizować,,,,,,,,alergizujemy,,,alergizujecie,,,alergizują,,,alergizuję,,,alergizujesz,,,alergizuje,,,alergizujmy,,,alergizujcie,,,alergizuj,,,alergizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alergizując,alergizowali,,,alergizowały,,,alergizowała,,,alergizował,,,,,alergizowało,,,,,,,,
algorytmizować,,,,,,,,algorytmizujemy,,,algorytmizujecie,,,algorytmizują,,,algorytmizuję,,,algorytmizujesz,,,algorytmizuje,,,algorytmizujmy,,,algorytmizujcie,,,algorytmizuj,,,algorytmizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,algorytmizując,algorytmizowali,,,algorytmizowały,,,algorytmizowała,,,algorytmizował,,,,,algorytmizowało,,,,,,,,
alienować,,,,,,,,alienujemy,,,alienujecie,,,alienują,,,alienuję,,,alienujesz,,,alienuje,,,alienujmy,,,alienujcie,,,alienuj,,,alienować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alienując,alienowali,,,alienowały,,,alienowała,,,alienował,,,,,alienowało,,,,,,,,
alimentować,,,,,,,,alimentujemy,,,alimentujecie,,,alimentują,,,alimentuję,,,alimentujesz,,,alimentuje,,,alimentujmy,,,alimentujcie,,,alimentuj,,,alimentować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alimentując,alimentowali,,,alimentowały,,,alimentowała,,,alimentował,,,,,alimentowało,,,,,,,,
alkalizować,,,,,,,,alkalizujemy,,,alkalizujecie,,,alkalizują,,,alkalizuję,,,alkalizujesz,,,alkalizuje,,,alkalizujmy,,,alkalizujcie,,,alkalizuj,,,alkalizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alkalizując,alkalizowali,,,alkalizowały,,,alkalizowała,,,alkalizował,,,,,alkalizowało,,,,,,,,
alkilować,,,,,,,,alkilujemy,,,alkilujecie,,,alkilują,,,alkiluję,,,alkilujesz,,,alkiluje,,,alkilujmy,,,alkilujcie,,,alkiluj,,,alkilować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alkilując,alkilowali,,,alkilowały,,,alkilowała,,,alkilował,,,,,alkilowało,,,,,,,,
alkoholizować,,,,,,,,alkoholizujemy,,,alkoholizujecie,,,alkoholizują,,,alkoholizuję,,,alkoholizujesz,,,alkoholizuje,,,alkoholizujmy,,,alkoholizujcie,,,alkoholizuj,,,alkoholizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alkoholizując,alkoholizowali,,,alkoholizowały,,,alkoholizowała,,,alkoholizował,,,,,alkoholizowało,,,,,,,,
alodynować,,,,,,,,alodynujemy,,,alodynujecie,,,alodynują,,,alodynuję,,,alodynujesz,,,alodynuje,,,alodynujmy,,,alodynujcie,,,alodynuj,,,alodynować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alodynując,alodynowali,,,alodynowały,,,alodynowała,,,alodynował,,,,,alodynowało,,,,,,,,
alokować,,,,,,,,alokujemy,,,alokujecie,,,alokują,,,alokuję,,,alokujesz,,,alokuje,,,alokujmy,,,alokujcie,,,alokuj,,,alokować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alokując,alokowali,,,alokowały,,,alokowała,,,alokował,,,,,alokowało,,,,,,,,
alternować,,,,,,,,alternujemy,,,alternujecie,,,alternują,,,alternuję,,,alternujesz,,,alternuje,,,alternujmy,,,alternujcie,,,alternuj,,,alternować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alternując,alternowali,,,alternowały,,,alternowała,,,alternował,,,,,alternowało,,,,,,,,
alterować,,,,,,,,alterujemy,,,alterujecie,,,alterują,,,alteruję,,,alterujesz,,,alteruje,,,alterujmy,,,alterujcie,,,alteruj,,,alterować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alterując,alterowali,,,alterowały,,,alterowała,,,alterował,,,,,alterowało,,,,,,,,
aluminiować,,,,,,,,aluminiujemy,,,aluminiujecie,,,aluminiują,,,aluminiuję,,,aluminiujesz,,,aluminiuje,,,aluminiujmy,,,aluminiujcie,,,aluminiuj,,,aluminiować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aluminiując,aluminiowali,,,aluminiowały,,,aluminiowała,,,aluminiował,,,,,aluminiowało,,,,,,,,
ałłachować,,,,,,,,ałłachujemy,,,ałłachujecie,,,ałłachują,,,ałłachuję,,,ałłachujesz,,,ałłachuje,,,ałłachujmy,,,ałłachujcie,,,ałłachuj,,,ałłachować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ałłachując,ałłachowali,,,ałłachowały,,,ałłachowała,,,ałłachował,,,,,ałłachowało,,,,,,,,
ałłakować,,,,,,,,ałłakujemy,,,ałłakujecie,,,ałłakują,,,ałłakuję,,,ałłakujesz,,,ałłakuje,,,ałłakujmy,,,ałłakujcie,,,ałłakuj,,,ałłakować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ałłakując,ałłakowali,,,ałłakowały,,,ałłakowała,,,ałłakował,,,,,ałłakowało,,,,,,,,
amalgamować,,,,,,,,amalgamujemy,,,amalgamujecie,,,amalgamują,,,amalgamuję,,,amalgamujesz,,,amalgamuje,,,amalgamujmy,,,amalgamujcie,,,amalgamuj,,,amalgamować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amalgamując,amalgamowali,,,amalgamowały,,,amalgamowała,,,amalgamował,,,,,amalgamowało,,,,,,,,
amarantowieć,,,,,,,,amarantowiejemy,,,amarantowiejecie,,,amarantowieją,,,amarantowieję,,,amarantowiejesz,,,amarantowieje,,,amarantowiejmy,,,amarantowiejcie,,,amarantowiej,,,amarantowieć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amarantowiejąc,amarantowieli,,,amarantowiały,,,amarantowiała,,,amarantowiał,,,,,amarantowiało,,,,,,,,
ambarasować,,,,,,,,ambarasujemy,,,ambarasujecie,,,ambarasują,,,ambarasuję,,,ambarasujesz,,,ambarasuje,,,ambarasujmy,,,ambarasujcie,,,ambarasuj,,,ambarasować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambarasując,ambarasowali,,,ambarasowały,,,ambarasowała,,,ambarasował,,,,,ambarasowało,,,,,,,,
ambarkować,,,,,,,,ambarkujemy,,,ambarkujecie,,,ambarkują,,,ambarkuję,,,ambarkujesz,,,ambarkuje,,,ambarkujmy,,,ambarkujcie,,,ambarkuj,,,ambarkować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambarkując,ambarkowali,,,ambarkowały,,,ambarkowała,,,ambarkował,,,,,ambarkowało,,,,,,,,
ambasadorować,,,,,,,,ambasadorujemy,,,ambasadorujecie,,,ambasadorują,,,ambasadoruję,,,ambasadorujesz,,,ambasadoruje,,,ambasadorujmy,,,ambasadorujcie,,,ambasadoruj,,,ambasadorować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambasadorując,ambasadorowali,,,ambasadorowały,,,ambasadorowała,,,ambasadorował,,,,,ambasadorowało,,,,,,,,
ambicjonować,,,,,,,,ambicjonujemy,,,ambicjonujecie,,,ambicjonują,,,ambicjonuję,,,ambicjonujesz,,,ambicjonuje,,,ambicjonujmy,,,ambicjonujcie,,,ambicjonuj,,,ambicjonować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambicjonując,ambicjonowali,,,ambicjonowały,,,ambicjonowała,,,ambicjonował,,,,,ambicjonowało,,,,,,,,
amerykanizować,,,,,,,,amerykanizujemy,,,amerykanizujecie,,,amerykanizują,,,amerykanizuję,,,amerykanizujesz,,,amerykanizuje,,,amerykanizujmy,,,amerykanizujcie,,,amerykanizuj,,,amerykanizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amerykanizując,amerykanizowali,,,amerykanizowały,,,amerykanizowała,,,amerykanizował,,,,,amerykanizowało,,,,,,,,
aminować,,,,,,,,aminujemy,,,aminujecie,,,aminują,,,aminuję,,,aminujesz,,,aminuje,,,aminujmy,,,aminujcie,,,aminuj,,,aminować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aminując,aminowali,,,aminowały,,,aminowała,,,aminował,,,,,aminowało,,,,,,,,
amnestionować,,,,,,,,,amnestionujemy,,,amnestionujecie,,,amnestionują,,,amnestionuję,,,amnestionujesz,,,amnestionuje,,,amnestionujmy,,,amnestionujcie,,,amnestionuj,,,amnestionować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amnestionowawszy,amnestionując,,amnestionowali,,,amnestionowały,,,amnestionowała,,,amnestionował,,,,,amnestionowało,,,,,,,
amnestiować,,,,,,,,,amnestiujemy,,,amnestiujecie,,,amnestiują,,,amnestiuję,,,amnestiujesz,,,amnestiuje,,,amnestiujmy,,,amnestiujcie,,,amnestiuj,,,amnestiować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amnestiowawszy,amnestiując,,amnestiowali,,,amnestiowały,,,amnestiowała,,,amnestiował,,,,,amnestiowało,,,,,,,
amoniakować,,,,,,,,amoniakujemy,,,amoniakujecie,,,amoniakują,,,amoniakuję,,,amoniakujesz,,,amoniakuje,,,amoniakujmy,,,amoniakujcie,,,amoniakuj,,,amoniakować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amoniakując,amoniakowali,,,amoniakowały,,,amoniakowała,,,amoniakował,,,,,amoniakowało,,,,,,,,
amonować,,,,,,,,amonujemy,,,amonujecie,,,amonują,,,amonuję,,,amonujesz,,,amonuje,,,amonujmy,,,amonujcie,,,amonuj,,,amonować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amonując,amonowali,,,amonowały,,,amonowała,,,amonował,,,,,amonowało,,,,,,,,
amortyzować,,,,,,,,amortyzujemy,,,amortyzujecie,,,amortyzują,,,amortyzuję,,,amortyzujesz,,,amortyzuje,,,amortyzujmy,,,amortyzujcie,,,amortyzuj,,,amortyzować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amortyzując,amortyzowali,,,amortyzowały,,,amortyzowała,,,amortyzował,,,,,amortyzowało,,,,,,,,
amplifikować,,,,,,,,amplifikujemy,,,amplifikujecie,,,amplifikują,,,amplifikuję,,,amplifikujesz,,,amplifikuje,,,amplifikujmy,,,amplifikujcie,,,amplifikuj,,,amplifikować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amplifikując,amplifikowali,,,amplifikowały,,,amplifikowała,,,amplifikował,,,,,amplifikowało,,,,,,,,
amputować,,,,,,,,,amputujemy,,,amputujecie,,,amputują,,,amputuję,,,amputujesz,,,amputuje,,,amputujmy,,,amputujcie,,,amputuj,,,amputować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amputowawszy,amputując,,amputowali,,,amputowały,,,amputowała,,,amputował,,,,,amputowało,,,,,,,
anagramować,,,,,,,,anagramujemy,,,anagramujecie,,,anagramują,,,anagramuję,,,anagramujesz,,,anagramuje,,,anagramujmy,,,anagramujcie,,,anagramuj,,,anagramować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anagramując,anagramowali,,,anagramowały,,,anagramowała,,,anagramował,,,,,anagramowało,,,,,,,,
analizować,,,,,,,,analizujemy,,,analizujecie,,,analizują,,,analizuję,,,analizujesz,,,analizuje,,,analizujmy,,,analizujcie,,,analizuj,,,analizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analizując,analizowali,,,analizowały,,,analizowała,,,analizował,,,,,analizowało,,,,,,,,
analogizować,,,,,,,,analogizujemy,,,analogizujecie,,,analogizują,,,analogizuję,,,analogizujesz,,,analogizuje,,,analogizujmy,,,analogizujcie,,,analogizuj,,,analogizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analogizując,analogizowali,,,analogizowały,,,analogizowała,,,analogizował,,,,,analogizowało,,,,,,,,
anarchizować,,,,,,,,anarchizujemy,,,anarchizujecie,,,anarchizują,,,anarchizuję,,,anarchizujesz,,,anarchizuje,,,anarchizujmy,,,anarchizujcie,,,anarchizuj,,,anarchizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anarchizując,anarchizowali,,,anarchizowały,,,anarchizowała,,,anarchizował,,,,,anarchizowało,,,,,,,,
anatomizować,,,,,,,,anatomizujemy,,,anatomizujecie,,,anatomizują,,,anatomizuję,,,anatomizujesz,,,anatomizuje,,,anatomizujmy,,,anatomizujcie,,,anatomizuj,,,anatomizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatomizując,anatomizowali,,,anatomizowały,,,anatomizowała,,,anatomizował,,,,,anatomizowało,,,,,,,,
anektować,,,,,,,,,anektujemy,,,anektujecie,,,anektują,,,anektuję,,,anektujesz,,,anektuje,,,anektujmy,,,anektujcie,,,anektuj,,,anektować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anektowawszy,anektując,,anektowali,,,anektowały,,,anektowała,,,anektował,,,,,anektowało,,,,,,,
anemizować,,,,,,,,anemizujemy,,,anemizujecie,,,anemizują,,,anemizuję,,,anemizujesz,,,anemizuje,,,anemizujmy,,,anemizujcie,,,anemizuj,,,anemizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anemizując,anemizowali,,,anemizowały,,,anemizowała,,,anemizował,,,,,anemizowało,,,,,,,,
angażować,,,,,,,,angażujemy,,,angażujecie,,,angażują,,,angażuję,,,angażujesz,,,angażuje,,,angażujmy,,,angażujcie,,,angażuj,,,angażować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,angażując,angażowali,,,angażowały,,,angażowała,,,angażował,,,,,angażowało,,,,,,,,
angielszczyć,,,,,,,,angielszczymy,,,angielszczycie,,,angielszczą,,,angielszczę,,,angielszczysz,,,angielszczy,,,angielszczyjmy,,,angielszczyjcie,,,angielszczyj,,,angielszczyć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,angielszcząc,angielszczyli,,,angielszczyły,,,angielszczyła,,,angielszczył,,,,,angielszczyło,,,,,,,,
anglezować,,,,,,,,anglezujemy,,,anglezujecie,,,anglezują,,,anglezuję,,,anglezujesz,,,anglezuje,,,anglezujmy,,,anglezujcie,,,anglezuj,,,anglezować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anglezując,anglezowali,,,anglezowały,,,anglezowała,,,anglezował,,,,,anglezowało,,,,,,,,
anglizować,,,,,,,,anglizujemy,,,anglizujecie,,,anglizują,,,anglizuję,,,anglizujesz,,,anglizuje,,,anglizujmy,,,anglizujcie,,,anglizuj,,,anglizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anglizując,anglizowali,,,anglizowały,,,anglizowała,,,anglizował,,,,,anglizowało,,,,,,,,
angobować,,,,,,,,angobujemy,,,angobujecie,,,angobują,,,angobuję,,,angobujesz,,,angobuje,,,angobujmy,,,angobujcie,,,angobuj,,,angobować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,angobując,angobowali,,,angobowały,,,angobowała,,,angobował,,,,,angobowało,,,,,,,,
anieleć,,,,,,,,anielejemy,,,anielejecie,,,anieleją,,,anieleję,,,anielejesz,,,anieleje,,,anielejmy,,,anielejcie,,,anielej,,,anieleć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anielejąc,anieleli,,,anielały,,,anielała,,,anielał,,,,,anielało,,,,,,,,
anielić,,,,,,,,anielimy,,,anielicie,,,anielą,,,anielę,,,anielisz,,,anieli,,,anielmy,,,anielcie,,,aniel,,,anielić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anieląc,anielili,,,anieliły,,,anieliła,,,anielił,,,,,anieliło,,,,,,,,
anihilować,,,,,,,,anihilujemy,,,anihilujecie,,,anihilują,,,anihiluję,,,anihilujesz,,,anihiluje,,,anihilujmy,,,anihilujcie,,,anihiluj,,,anihilować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anihilując,anihilowali,,,anihilowały,,,anihilowała,,,anihilował,,,,,anihilowało,,,,,,,,
animalizować,,,,,,,,animalizujemy,,,animalizujecie,,,animalizują,,,animalizuję,,,animalizujesz,,,animalizuje,,,animalizujmy,,,animalizujcie,,,animalizuj,,,animalizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animalizując,animalizowali,,,animalizowały,,,animalizowała,,,animalizował,,,,,animalizowało,,,,,,,,
animizować,,,,,,,,animizujemy,,,animizujecie,,,animizują,,,animizuję,,,animizujesz,,,animizuje,,,animizujmy,,,animizujcie,,,animizuj,,,animizować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animizując,animizowali,,,animizowały,,,animizowała,,,animizował,,,,,animizowało,,,,,,,,
animować,,,,,,,,animujemy,,,animujecie,,,animują,,,animuję,,,animujesz,,,animuje,,,animujmy,,,animujcie,,,animuj,,,animować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animując,animowali,,,animowały,,,animowała,,,animował,,,,,animowało,,,,,,,,
ankietować,,,,,,,,ankietujemy,,,ankietujecie,,,ankietują,,,ankietuję,,,ankietujesz,,,ankietuje,,,ankietujmy,,,ankietujcie,,,ankietuj,,,ankietować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ankietując,ankietowali,,,ankietowały,,,ankietowała,,,ankietował,,,,,ankietowało,,,,,,,,
ankietyzować,,,,,,,,ankietyzujemy,,,ankietyzujecie,,,ankietyzują,,,ankietyzuję,,,ankietyzujesz,,,ankietyzuje,,,ankietyzujmy,,,ankietyzujcie,,,ankietyzuj,,,ankietyzować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ankietyzując,ankietyzowali,,,ankietyzowały,,,ankietyzowała,,,ankietyzował,,,,,ankietyzowało,,,,,,,,
ankrować,,,,,,,,ankrujemy,,,ankrujecie,,,ankrują,,,ankruję,,,ankrujesz,,,ankruje,,,ankrujmy,,,ankrujcie,,,ankruj,,,ankrować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ankrując,ankrowali,,,ankrowały,,,ankrowała,,,ankrował,,,,,ankrowało,,,,,,,,
anodować,,,,,,,,anodujemy,,,anodujecie,,,anodują,,,anoduję,,,anodujesz,,,anoduje,,,anodujmy,,,anodujcie,,,anoduj,,,anodować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anodując,anodowali,,,anodowały,,,anodowała,,,anodował,,,,,anodowało,,,,,,,,
